Transaction ID,Date,Store ID,Product ID,Category,Sub-Category,Quantity Sold,Price,Discount,Total Sales,Customer ID,Payment Method,Store Location,Customer Age,Customer Gender,Customer Segment,Loyalty Program,Feedback Rating,Employee ID,Store Type
T0007231,2023-07-04,S033,P00720,Electronics,Smartphones,3,116.06,0.2,278.54,eb81e86a-dbce-413d-8b82-5b2c74ba20d2,Cash,"Jonesbury, Antigua and Barbuda",31,Female,VIP,No,4,E0070,Outlet
T0007232,2022-11-13,S067,P00210,Electronics,Laptops,10,25.77,0.07,239.66,aab1ad20-43c5-4780-a243-e6e7eaffb3a4,Cash,"East Timothy, Seychelles",32,Male,VIP,No,1,E0259,Outlet
T0007233,2024-01-25,S071,P00975,Groceries,Fruits,5,432.87,0.22,1688.19,ecbe1385-d70d-4293-8c1e-59d1867bb1e5,Cash,"East Timothy, Seychelles",65,Female,Regular,Yes,1,E0182,Supermarket
T0007234,2023-08-03,S052,P00554,Groceries,Vegetables,10,13.13,0.26,97.16,4fd53369-d52d-495c-9497-9f6e28d49a22,Credit Card,"Lake Janet, Tokelau",20,Female,Regular,No,4,E0466,Online
T0007235,2023-02-28,S004,P00823,Electronics,Cameras,6,834.51,0.02,4906.92,9aa42b18-9c08-40e6-a51a-6cf3b16d1a88,Credit Card,"East Timothy, Seychelles",18,Male,Regular,Yes,2,E0225,Online
T0007236,2024-08-15,S049,P00116,Toys,Action Figures,6,372.39,0.25,1675.76,8368d7ec-698a-4164-bd26-5319fd714967,Credit Card,"New Valerie, Palau",19,Male,Regular,No,5,E0353,Outlet
T0007237,2022-10-12,S035,P00891,Groceries,Fruits,8,867.36,0.17,5759.27,9d736d36-5137-4917-b668-1c615d0e848a,Online Payment,"Boltonport, French Guiana",24,Male,VIP,No,2,E0387,Online
T0007238,2024-01-07,S023,P00512,Toys,Puzzles,9,166.04,0.25,1120.77,64db4b60-69d0-47a1-8cca-1d06e42996cd,Cash,"North Stevenland, Albania",50,Male,Regular,No,4,E0177,Supermarket
T0007239,2024-07-22,S076,P00146,Toys,Action Figures,1,610.46,0.19,494.47,ef21f340-bbc2-46d3-973a-b79fb65f0ab4,Credit Card,"North Stevenland, Albania",64,Male,VIP,Yes,1,E0457,Online
T0007240,2023-01-18,S003,P00704,Toys,Board Games,8,897.95,0.14,6177.9,6e7c325b-be84-4b51-96ac-4ed0f45e9e23,Cash,"Kevinview, Benin",60,Female,Regular,Yes,1,E0084,Outlet
T0007241,2023-08-31,S069,P00200,Groceries,Dairy,3,657.69,0.07,1834.96,5dd293a1-ac7e-4ee7-817e-b3e18833c223,Cash,"North Daniel, Lithuania",69,Female,VIP,Yes,5,E0109,Online
T0007242,2024-02-29,S098,P00466,Electronics,Tablets,8,456.57,0.27,2666.37,e597d087-928f-4fdb-a8ac-6d73f289673e,Cash,"Juanfurt, Pakistan",35,Male,VIP,Yes,3,E0147,Outlet
T0007243,2023-12-19,S017,P00543,Clothing,Jeans,7,868.4,0.03,5896.44,f85e114d-c096-473f-9776-8bae60ecee5b,Credit Card,"Lake Davidshire, Liechtenstein",53,Male,VIP,Yes,2,E0201,Online
T0007244,2024-04-04,S046,P00428,Clothing,Jackets,3,939.52,0.02,2762.19,eb6fd8e5-50e2-450b-aed0-6ba5f472f306,Credit Card,"Lawrencefort, Senegal",67,Female,Regular,No,4,E0488,Outlet
T0007245,2023-05-28,S094,P00751,Furniture,Beds,7,518.28,0.03,3519.12,ec6b2f98-0e9b-4f09-94ac-fceee6c814b7,Cash,"Lake Davidshire, Liechtenstein",68,Male,Regular,Yes,2,E0068,Online
T0007246,2023-04-03,S075,P00405,Groceries,Dairy,1,305.77,0.28,220.15,d5e69386-00c8-45f9-ada5-8194837f769c,Credit Card,"Port Howard, Sudan",51,Female,Regular,Yes,2,E0300,Online
T0007247,2023-06-19,S079,P00242,Toys,Dolls,7,101.38,0.28,510.96,3990069d-e1f2-468c-abff-6807ebe2a4e3,Cash,"South Kimberly, Albania",59,Male,Regular,Yes,5,E0422,Outlet
T0007248,2023-03-27,S050,P00260,Toys,Action Figures,5,980.13,0.12,4312.57,58ec17db-fa9c-45df-b366-a7bcc4e951d8,Online Payment,"Sonyamouth, Georgia",31,Female,VIP,Yes,2,E0272,Outlet
T0007249,2023-01-01,S061,P00556,Furniture,Sofas,10,391.6,0.01,3876.84,690274cc-fe20-43da-8415-56499b46df92,Credit Card,"Huangside, Mauritius",64,Male,VIP,Yes,4,E0035,Outlet
T0007250,2024-01-11,S008,P00164,Clothing,Jeans,6,710.79,0.13,3710.32,482c8643-a0ca-4474-9db1-e9edf68cf477,Cash,"Lake Phillip, Guyana",35,Female,VIP,Yes,3,E0412,Supermarket
T0007251,2024-02-23,S063,P00063,Furniture,Chairs,3,941.47,0.15,2400.75,12ea36e9-1633-426a-941e-7f4633bdf797,Credit Card,"Cindychester, Belarus",21,Female,Regular,No,5,E0267,Outlet
T0007252,2023-11-26,S021,P00363,Clothing,T-Shirts,4,281.51,0.02,1103.52,a5151693-02be-4ba6-86f9-8c1af273e0b5,Cash,"Samanthaville, Bermuda",55,Male,Regular,Yes,2,E0088,Online
T0007253,2023-07-06,S087,P00797,Toys,Puzzles,5,906.31,0.23,3489.29,7eb94694-4610-47e6-94c7-413730f8b1ea,Online Payment,"Port Joemouth, Guernsey",51,Male,Regular,Yes,4,E0104,Supermarket
T0007254,2024-01-30,S099,P00349,Electronics,Smartphones,3,968.25,0.03,2817.61,b3a1856a-9577-4583-bea8-eb20bdc05f67,Credit Card,"Jonesbury, Antigua and Barbuda",52,Female,VIP,Yes,4,E0439,Online
T0007255,2023-01-19,S033,P00858,Toys,Action Figures,4,327.03,0.3,915.68,18072c64-6e82-4430-a8b1-3b876fc0cccb,Cash,"West Rachelton, Finland",54,Female,VIP,Yes,2,E0159,Outlet
T0007256,2022-11-18,S098,P00633,Electronics,Smartphones,9,635.19,0.07,5316.54,483162db-fecc-463b-b5e1-2ac38f83b9b4,Cash,"Port Eddieton, Norfolk Island",53,Male,Regular,Yes,2,E0363,Outlet
T0007257,2024-06-11,S033,P00713,Clothing,Jackets,5,626.44,0.08,2881.62,65514338-a565-4c2a-944d-0a1e8a6f2ff0,Credit Card,"South John, Montenegro",30,Female,VIP,Yes,3,E0435,Online
T0007258,2023-12-30,S084,P00126,Clothing,Shoes,1,774.81,0.24,588.86,45c765c1-a46b-42d3-9826-13011cb60c5e,Cash,"New April, Lesotho",54,Male,Regular,No,1,E0412,Outlet
T0007259,2022-11-17,S064,P00701,Groceries,Vegetables,6,473.15,0.05,2696.95,9e221694-b878-4ca5-89a9-6f4dc1d86c27,Credit Card,"New Valerie, Palau",28,Female,Regular,No,2,E0244,Online
T0007260,2023-02-03,S042,P00539,Toys,Board Games,2,96.43,0.14,165.86,8903b969-e3e5-4200-b48a-c92b7c5b55f3,Online Payment,"West Thomas, Isle of Man",24,Female,VIP,No,5,E0183,Outlet
T0007261,2024-07-03,S034,P00753,Groceries,Dairy,8,176.8,0.03,1371.97,53f08052-3bc7-46f8-aabf-39b9170ddb40,Credit Card,"West Ellen, Austria",46,Female,VIP,No,1,E0190,Outlet
T0007262,2024-02-02,S069,P00452,Clothing,T-Shirts,9,505.05,0.27,3318.18,1c29054f-3ee1-4c60-bf89-fd079cc6030f,Cash,"Reidmouth, Netherlands Antilles",70,Male,VIP,No,5,E0298,Outlet
T0007263,2024-05-28,S047,P00093,Clothing,Shoes,10,898.4,0.12,7905.92,51382443-2f20-4437-bf28-7f70a8c17362,Credit Card,"Boltonport, French Guiana",58,Female,Regular,No,3,E0336,Outlet
T0007264,2024-08-22,S031,P00490,Groceries,Fruits,7,663.22,0.09,4224.71,92356198-f142-47b2-93ea-b43b9b9ba939,Credit Card,"New Micheleview, Paraguay",36,Male,VIP,No,2,E0151,Online
T0007265,2023-12-13,S066,P00179,Clothing,Jeans,3,245.16,0.21,581.03,15e79f25-36c7-4668-ac62-6558e4cc2397,Cash,"Ruthhaven, Congo",39,Female,Regular,No,5,E0017,Online
T0007266,2024-06-08,S030,P00915,Toys,Puzzles,7,796.62,0.29,3959.2,c70a6f9e-b099-43c8-ac5e-591cd3ccbaaa,Cash,"South Sandraton, Micronesia",46,Female,VIP,Yes,2,E0367,Online
T0007267,2023-05-15,S091,P00999,Electronics,Tablets,4,740.26,0.04,2842.6,fd44c439-757f-4cc9-9dc4-c335bae38fb2,Credit Card,"Sonyamouth, Georgia",56,Male,VIP,No,2,E0106,Outlet
T0007268,2022-10-03,S079,P00486,Clothing,T-Shirts,7,398.01,0.29,1978.11,841aa82c-478a-4cd7-ac51-71757dfaf246,Online Payment,"North Kathleen, Puerto Rico",47,Female,Regular,Yes,3,E0441,Online
T0007269,2023-09-15,S074,P00097,Clothing,Jackets,10,333.51,0.07,3101.64,3c18ade4-45dc-4866-a5a4-f77c2b54023a,Credit Card,"New Micheleview, Paraguay",35,Male,VIP,No,2,E0255,Online
T0007270,2023-02-08,S092,P00312,Groceries,Snacks,9,704.06,0.21,5005.87,81e42a17-2d63-430f-bbc2-c36faa0e52a8,Credit Card,"Lake Phillip, Guyana",31,Male,VIP,Yes,4,E0437,Supermarket
T0007271,2023-01-20,S013,P00263,Furniture,Beds,6,870.86,0.14,4493.64,977f496a-fb44-4935-8da6-92bee2bd25ce,Cash,"East Natalie, Guadeloupe",36,Male,VIP,Yes,3,E0275,Online
T0007272,2022-09-27,S087,P00630,Toys,Dolls,2,246.88,0.19,399.95,64b364fe-c9f1-4bef-a768-2ad9ef5cbd86,Online Payment,"Hooverburgh, Anguilla",47,Male,Regular,No,2,E0371,Supermarket
T0007273,2023-05-30,S091,P00791,Electronics,Laptops,2,295.88,0.07,550.34,3ed3a5bf-a8e1-414a-8e4d-6ef55e30158c,Cash,"South Sandraton, Micronesia",57,Female,Regular,Yes,3,E0412,Outlet
T0007274,2022-09-04,S019,P00771,Electronics,Smartphones,6,948.16,0.29,4039.16,951dcdcb-f0ba-41e7-a863-c45dffdecb1c,Online Payment,"Bethburgh, Slovakia (Slovak Republic)",51,Female,VIP,Yes,4,E0145,Outlet
T0007275,2023-12-24,S072,P00647,Electronics,Laptops,8,699.98,0.13,4871.86,cae06854-6dfd-45e9-9bdd-5d19cfc8f33f,Online Payment,"Huangside, Mauritius",39,Male,VIP,Yes,2,E0491,Outlet
T0007276,2023-04-18,S042,P00291,Clothing,Shoes,5,674.23,0.2,2696.92,8c589ee1-78e4-4627-969a-c915ebf280eb,Credit Card,"Port Timothy, Gabon",37,Female,Regular,No,4,E0414,Online
T0007277,2024-05-31,S023,P00829,Clothing,T-Shirts,8,621.81,0.23,3830.35,63d031b1-7307-45ae-98d5-8fca86e67675,Online Payment,"Huangside, Mauritius",25,Female,Regular,No,3,E0302,Online
T0007278,2024-04-28,S073,P00157,Groceries,Vegetables,9,402.69,0.08,3334.27,2f00f4a0-7b50-4a3a-b0e9-75d0d0166a8f,Online Payment,"East Aaronchester, Angola",62,Female,VIP,No,2,E0421,Supermarket
T0007279,2023-02-02,S029,P00486,Toys,Dolls,10,892.61,0.08,8212.01,012bafad-82d4-47cd-a973-f966703ef3c6,Online Payment,"Booneshire, Macao",24,Female,VIP,No,4,E0377,Outlet
T0007280,2023-05-21,S043,P00098,Toys,Board Games,1,340.1,0.25,255.08,f8691c52-8c9c-4dbb-a232-0320ed215050,Cash,"West Ellen, Austria",25,Female,VIP,No,3,E0238,Supermarket
T0007281,2024-07-10,S025,P00348,Toys,Dolls,7,55.99,0.11,348.82,f85eccaf-cd92-4a7c-9e54-dcb1fb12decc,Credit Card,"East Emilyside, Latvia",27,Male,VIP,Yes,4,E0423,Outlet
T0007282,2023-01-01,S045,P00790,Furniture,Tables,2,311.16,0.28,448.07,f8979ac7-2ee7-4d2b-a2b0-62149c00c6e1,Cash,"North Daniel, Lithuania",22,Female,Regular,No,1,E0318,Outlet
T0007283,2024-04-18,S002,P00710,Clothing,Jeans,8,832.06,0.1,5990.83,6fffc78e-d023-4d0f-b21c-98f5f3a24914,Credit Card,"Michaelmouth, Russian Federation",35,Female,Regular,No,1,E0349,Outlet
T0007284,2023-10-24,S015,P00682,Toys,Dolls,4,33.78,0.13,117.55,6d440b04-378c-455b-8797-53a799e81056,Credit Card,"Port Jefferymouth, Jordan",46,Female,VIP,No,3,E0284,Online
T0007285,2023-10-11,S003,P00940,Electronics,Tablets,7,389.78,0.25,2046.35,f228eb48-32ef-40ab-9e17-bae946ed10a8,Cash,"Port Jerry, Tokelau",65,Female,VIP,No,2,E0258,Outlet
T0007286,2024-02-05,S026,P00217,Groceries,Snacks,7,441.86,0.28,2226.97,01dd9d48-5f77-4cf6-8270-2422e010d3b2,Online Payment,"Juanfurt, Pakistan",24,Male,VIP,Yes,3,E0441,Outlet
T0007287,2023-03-25,S025,P00280,Furniture,Chairs,6,996.17,0.06,5618.4,7c235813-2535-4fa2-9156-3e20da49dbd6,Online Payment,"Mcdanielshire, Palau",26,Male,VIP,No,3,E0178,Supermarket
T0007288,2023-12-20,S017,P00777,Toys,Action Figures,2,227.0,0.06,426.76,dc889014-fe9a-415b-af84-ad64f85b5260,Credit Card,"Port Jefferymouth, Jordan",26,Female,Regular,No,5,E0353,Outlet
T0007289,2023-09-23,S084,P00485,Groceries,Dairy,10,364.18,0.12,3204.78,a708e37e-8fa5-46a2-a418-9b945f4df4ac,Credit Card,"East Natalie, Guadeloupe",51,Male,VIP,No,4,E0248,Outlet
T0007290,2023-03-15,S069,P00472,Toys,Board Games,2,628.14,0.18,1030.15,51926503-65e0-44ea-b64f-c7da2536893c,Cash,"Port Timothy, Gabon",30,Female,VIP,No,1,E0423,Supermarket
T0007291,2023-06-16,S083,P00624,Electronics,Cameras,10,877.86,0.17,7286.24,a70b3557-ef71-48c7-be6d-b2322617382b,Credit Card,"Francisfort, South Georgia and the South Sandwich Islands",36,Male,VIP,Yes,2,E0085,Online
T0007292,2024-03-07,S035,P00248,Clothing,Jeans,7,795.9,0.21,4401.33,4a83e251-1bf4-4430-a6ca-a8434a8e0199,Online Payment,"Hooverburgh, Anguilla",41,Female,Regular,Yes,4,E0483,Supermarket
T0007293,2024-04-11,S035,P00150,Electronics,Smartphones,9,559.38,0.28,3624.78,f9b911c0-fcbd-4d98-b05f-37e5bbb8d145,Online Payment,"Lake William, Senegal",30,Male,Regular,Yes,4,E0055,Outlet
T0007294,2024-06-22,S031,P00501,Toys,Dolls,1,444.19,0.27,324.26,6a081d90-bfc8-4ad0-abd9-e7cf84a15c80,Credit Card,"East Samantha, Korea",66,Male,Regular,No,1,E0098,Supermarket
T0007295,2022-11-20,S002,P00553,Clothing,Jackets,4,952.9,0.24,2896.82,eb888d2d-7c34-40c6-9397-d9cf693a955b,Online Payment,"Gonzalesburgh, Yemen",66,Male,VIP,Yes,4,E0194,Outlet
T0007296,2024-02-07,S056,P00885,Toys,Action Figures,4,764.77,0.26,2263.72,d6d37adc-0680-4578-975b-1d48402e90ce,Cash,"New Brianchester, Sri Lanka",49,Female,Regular,Yes,4,E0093,Online
T0007297,2022-10-08,S077,P00544,Clothing,Jeans,7,353.01,0.06,2322.81,e8c2ec22-d529-4afe-93a1-29d60fa9bdd8,Cash,"Christopherberg, Holy See (Vatican City State)",22,Female,VIP,No,1,E0216,Online
T0007298,2024-01-26,S068,P00395,Groceries,Vegetables,3,145.71,0.16,367.19,33ce4024-010c-48d1-b0d1-c91f401a96a2,Cash,"New Sarah, Suriname",26,Male,VIP,No,1,E0339,Online
T0007299,2022-11-24,S059,P00594,Furniture,Beds,2,663.07,0.12,1167.0,674a2075-00f2-4032-9b84-6dde73a1bc21,Online Payment,"New Susan, Jersey",32,Male,Regular,Yes,1,E0112,Supermarket
T0007300,2024-03-25,S050,P00075,Electronics,Smartphones,6,497.31,0.01,2954.02,e2bda543-3dda-4a00-b988-123d1412cec4,Cash,"New Barbaraville, Guyana",33,Male,Regular,Yes,3,E0345,Outlet
T0007301,2023-06-30,S038,P00975,Groceries,Snacks,7,144.55,0.1,910.67,351a260b-5392-4ac9-b82b-6c93f8db47d6,Cash,"Annchester, Chad",21,Female,VIP,No,3,E0408,Online
T0007302,2023-01-31,S047,P00424,Toys,Puzzles,7,808.7,0.16,4755.16,25d2a44e-c3cb-4517-93b8-c00df39c31fa,Cash,"Huangside, Mauritius",20,Male,VIP,Yes,1,E0176,Supermarket
T0007303,2024-05-19,S040,P00361,Furniture,Tables,4,425.87,0.06,1601.27,d51725b1-8457-4cbf-829f-90cf94a39c98,Cash,"Booneshire, Macao",59,Male,Regular,Yes,1,E0161,Outlet
T0007304,2024-07-19,S025,P00840,Toys,Board Games,1,297.49,0.14,255.84,4c7a4c72-df51-47dd-a31f-af797d0c9a50,Online Payment,"Martinstad, Guinea",62,Female,Regular,No,4,E0270,Online
T0007305,2024-08-09,S069,P00625,Groceries,Vegetables,1,462.15,0.01,457.53,703f7258-6217-4fb4-a7ff-0a6c3a9f25e2,Credit Card,"West Ellen, Austria",56,Female,VIP,No,5,E0115,Supermarket
T0007306,2024-04-28,S050,P00906,Groceries,Fruits,1,463.25,0.16,389.13,ee9c8a7b-8171-489d-8630-804e268be7ef,Online Payment,"Duncanstad, Ghana",53,Male,Regular,Yes,3,E0068,Online
T0007307,2024-04-01,S002,P00433,Furniture,Chairs,4,802.27,0.16,2695.63,f0173c30-0e3e-4f5f-aab2-9b31254e2646,Credit Card,"South Angelaborough, Liberia",62,Female,Regular,No,2,E0371,Supermarket
T0007308,2024-07-01,S026,P00679,Clothing,Jeans,8,272.96,0.2,1746.94,dda80aa3-00b2-49c8-9801-e44c0ac5bda3,Cash,"Mcdanielshire, Palau",67,Female,Regular,Yes,3,E0180,Outlet
T0007309,2024-02-16,S063,P00842,Toys,Board Games,8,469.27,0.15,3191.04,4414f545-3de4-4b52-afe8-34719efa10c4,Credit Card,"West Thomas, Isle of Man",33,Male,Regular,Yes,3,E0096,Supermarket
T0007310,2023-03-18,S073,P00127,Electronics,Laptops,10,817.94,0.0,8179.4,18885e60-8005-441b-ac21-85e91295809a,Online Payment,"Port Joemouth, Guernsey",56,Male,Regular,Yes,4,E0429,Outlet
T0007311,2023-11-24,S099,P00221,Groceries,Dairy,8,739.19,0.03,5736.11,47d4ba50-142e-4bf6-b54b-59ff9ca3b0d8,Online Payment,"Booneshire, Macao",25,Female,VIP,Yes,4,E0204,Supermarket
T0007312,2023-04-26,S007,P00136,Furniture,Chairs,2,55.62,0.21,87.88,fb82970b-c69b-460a-beb1-f2d195481d80,Cash,"Christopherberg, Holy See (Vatican City State)",54,Male,Regular,Yes,3,E0261,Supermarket
T0007313,2023-08-04,S046,P00345,Electronics,Tablets,9,578.03,0.12,4578.0,69deedaf-4d83-4d0f-ae65-9fc038841891,Cash,"Thompsonbury, Djibouti",64,Male,Regular,Yes,1,E0466,Supermarket
T0007314,2024-04-12,S032,P00169,Electronics,Laptops,3,738.6,0.27,1617.53,a66f9f10-8e70-4df7-bc3a-0f934e92d33a,Online Payment,"Juanfurt, Pakistan",43,Female,Regular,Yes,1,E0388,Outlet
T0007315,2023-12-22,S063,P00961,Toys,Board Games,7,195.11,0.15,1160.9,80550fb9-801b-47d3-818d-1c47c68d1e02,Cash,"New Victor, Vanuatu",39,Female,VIP,No,5,E0269,Supermarket
T0007316,2023-04-23,S057,P00144,Clothing,T-Shirts,5,62.24,0.03,301.86,08426c58-61e0-4a6c-9352-bfbcd13b08fc,Credit Card,"Kaitlintown, Ukraine",69,Female,VIP,Yes,1,E0270,Supermarket
T0007317,2024-07-23,S060,P00607,Electronics,Cameras,7,411.19,0.01,2849.55,b7abee78-cf10-4813-b6fd-e52bf11e7623,Cash,"Bethburgh, Slovakia (Slovak Republic)",55,Male,Regular,No,1,E0376,Supermarket
T0007318,2023-05-13,S093,P00948,Electronics,Tablets,7,14.96,0.16,87.96,457ea04f-5df6-4ec9-b25c-17cd3d421c78,Cash,"Annchester, Chad",44,Male,VIP,Yes,2,E0432,Online
T0007319,2023-11-29,S022,P00856,Electronics,Tablets,7,678.31,0.01,4700.69,c2792180-7d39-4974-a404-ec1f98f23fe7,Cash,"Lake Phillip, Guyana",22,Male,Regular,Yes,1,E0176,Outlet
T0007320,2023-12-12,S062,P00081,Clothing,T-Shirts,9,432.3,0.07,3618.35,085ff1b8-9f30-4e01-9d6d-65a33b2e8bf3,Cash,"Francisfort, South Georgia and the South Sandwich Islands",28,Female,Regular,Yes,3,E0169,Outlet
T0007321,2023-04-09,S034,P00700,Clothing,Jackets,1,31.27,0.29,22.2,f8648809-8805-4c82-bfce-f7b17c552405,Cash,"Sonyamouth, Georgia",69,Male,Regular,No,1,E0196,Supermarket
T0007322,2023-01-14,S100,P00214,Furniture,Tables,7,206.34,0.17,1198.84,68ed66df-51c7-4cb4-9cce-c46d6accf6ad,Online Payment,"West Haleystad, Djibouti",46,Female,Regular,Yes,2,E0127,Supermarket
T0007323,2022-10-12,S100,P00609,Furniture,Tables,5,113.12,0.24,429.86,a0465bc9-56c8-40ce-af6b-fc08b97b2890,Credit Card,"North John, Cocos (Keeling) Islands",35,Female,Regular,No,5,E0336,Outlet
T0007324,2024-07-29,S075,P00145,Electronics,Laptops,4,831.43,0.24,2527.55,7a695241-57e5-4e27-9875-15e49d6bf0ef,Online Payment,"Lake Emilychester, Wallis and Futuna",36,Female,VIP,No,2,E0384,Outlet
T0007325,2024-02-15,S023,P00639,Clothing,Shoes,6,548.9,0.02,3227.53,9e01ce81-86c3-44b2-b0d0-6e11b85fda8f,Cash,"East Charles, Macedonia",32,Female,VIP,Yes,2,E0131,Online
T0007326,2022-10-29,S028,P00866,Clothing,Jeans,7,215.8,0.16,1268.9,3cf3b6f8-84b8-458f-80c4-61b0982737a3,Credit Card,"Port Michaelburgh, Saint Martin",32,Male,VIP,Yes,5,E0477,Supermarket
T0007327,2023-05-11,S037,P00903,Clothing,Jeans,2,727.6,0.15,1236.92,19135f9f-9321-41af-9db4-feb881596906,Credit Card,"Kaitlintown, Ukraine",30,Female,VIP,Yes,4,E0148,Online
T0007328,2022-10-25,S081,P00925,Clothing,Jeans,10,601.78,0.13,5235.49,091bcc45-9704-401c-951d-58b6f9d6f00b,Online Payment,"Port Stevenshire, Vanuatu",51,Female,Regular,Yes,3,E0132,Outlet
T0007329,2023-12-08,S033,P00048,Electronics,Smartphones,7,929.04,0.14,5592.82,ba2487a5-5ede-4aa2-917d-486edc793fb3,Online Payment,"Franklinstad, Guatemala",27,Male,Regular,Yes,1,E0090,Outlet
T0007330,2023-11-04,S056,P00418,Clothing,Shoes,5,640.65,0.2,2562.6,73f3afcb-1a4d-45c4-9259-595036058125,Cash,"Lake Maria, Sweden",18,Male,VIP,Yes,3,E0024,Online
T0007331,2024-03-06,S029,P00789,Toys,Board Games,6,608.7,0.02,3579.16,f80009d7-2eda-4d19-b66c-0e59e2301813,Online Payment,"Port Jerry, Tokelau",55,Female,VIP,Yes,3,E0362,Outlet
T0007332,2024-02-08,S093,P00445,Furniture,Chairs,10,389.46,0.17,3232.52,e53a4d1a-3b78-4121-b316-1085607e19dd,Online Payment,"Reidmouth, Netherlands Antilles",19,Male,Regular,Yes,5,E0399,Supermarket
T0007333,2023-03-24,S097,P00479,Electronics,Cameras,5,555.87,0.01,2751.56,5be94fe8-2848-4593-93ec-7ff35b2472f0,Cash,"Lake Diana, Nepal",56,Female,Regular,No,5,E0134,Supermarket
T0007334,2024-05-24,S059,P00390,Electronics,Tablets,1,736.36,0.04,706.91,49ea7fb6-cbca-4b84-8484-2e58d5c4cd97,Online Payment,"Port Timothy, Gabon",19,Male,Regular,No,1,E0260,Outlet
T0007335,2023-11-02,S039,P00866,Groceries,Vegetables,10,841.86,0.17,6987.44,cfc118bf-650d-48cc-86a2-e4c90d8094b7,Cash,"North Heather, Lithuania",69,Male,Regular,No,4,E0152,Supermarket
T0007336,2024-06-24,S001,P00042,Clothing,Jackets,9,964.13,0.07,8069.77,d46ae409-5796-4f81-9544-e297ff94fb81,Cash,"North Karenborough, Czech Republic",49,Female,VIP,No,3,E0365,Outlet
T0007337,2024-07-04,S083,P00116,Toys,Action Figures,9,212.14,0.08,1756.52,f303ba0d-f716-4222-b558-c97367688f6f,Credit Card,"West Duanefurt, Eritrea",55,Male,Regular,No,1,E0318,Outlet
T0007338,2023-09-11,S010,P00652,Groceries,Fruits,9,314.1,0.09,2572.48,b16d2a17-112a-4e10-9e60-220a6dc1c0a6,Cash,"Gordonfort, Chile",25,Female,VIP,No,5,E0423,Outlet
T0007339,2024-05-06,S094,P00787,Electronics,Tablets,2,735.26,0.08,1352.88,28b8dba5-97b1-432b-9286-764b4be2d9eb,Cash,"Gordonfort, Chile",47,Male,VIP,Yes,3,E0315,Outlet
T0007340,2024-02-16,S005,P00919,Toys,Dolls,5,555.32,0.15,2360.11,0fc20a64-7ec5-4d46-a49d-1386c09ae019,Cash,"East Emilyside, Latvia",30,Male,VIP,Yes,2,E0266,Supermarket
T0007341,2024-02-04,S067,P00724,Toys,Action Figures,10,377.53,0.08,3473.28,8513476f-bb30-4e7a-b62e-15f39b7d22f7,Credit Card,"Samanthaville, Bermuda",48,Female,VIP,No,2,E0356,Outlet
T0007342,2024-05-09,S084,P00755,Clothing,Jeans,4,645.36,0.2,2065.15,a9d894c2-dda3-4885-929a-c718ffd04560,Cash,"Lake Davidshire, Liechtenstein",66,Male,VIP,No,2,E0250,Online
T0007343,2023-05-25,S016,P00739,Clothing,Jackets,5,474.71,0.16,1993.78,c0f4dfbb-6dab-43f4-a287-b654b2d61149,Cash,"East Amanda, Ecuador",49,Male,VIP,Yes,3,E0450,Supermarket
T0007344,2024-04-05,S083,P00217,Groceries,Snacks,9,636.82,0.02,5616.75,4c1c7e16-3255-46b0-a38c-7054308c8dd5,Online Payment,"East Janice, Christmas Island",40,Female,Regular,No,1,E0274,Outlet
T0007345,2023-12-26,S044,P00269,Toys,Action Figures,1,223.2,0.13,194.18,e17ef015-7451-43c7-b1a3-3dfd59bb2cbe,Credit Card,"New Micheleview, Paraguay",63,Female,Regular,No,5,E0240,Outlet
T0007346,2022-11-02,S031,P00261,Clothing,Jeans,3,754.1,0.18,1855.09,94ad4cc5-7a28-4a94-bd83-43813c19b233,Online Payment,"Dustinmouth, Estonia",31,Female,Regular,Yes,1,E0401,Outlet
T0007347,2024-06-15,S015,P00619,Furniture,Chairs,1,503.71,0.25,377.78,0f600229-03b5-4a29-972f-8f433b05867c,Cash,"Francisfort, South Georgia and the South Sandwich Islands",34,Female,VIP,No,3,E0230,Outlet
T0007348,2022-12-03,S033,P00305,Clothing,T-Shirts,8,658.18,0.22,4107.04,769afe1c-1c3a-4ed0-8251-1edb5e3f90e3,Credit Card,"Sonyamouth, Georgia",22,Female,Regular,Yes,4,E0205,Supermarket
T0007349,2022-10-28,S093,P00091,Clothing,Shoes,8,152.42,0.21,963.29,6ce9a479-cfa1-4848-9c12-805e42f43ace,Credit Card,"Dustinmouth, Estonia",59,Female,Regular,No,2,E0369,Outlet
T0007350,2024-06-04,S073,P00762,Furniture,Sofas,5,383.97,0.08,1766.26,414a5e1b-b128-4fd9-bb5f-8926b079a815,Cash,"Thompsonbury, Djibouti",40,Female,Regular,No,5,E0335,Supermarket
T0007351,2023-08-23,S057,P00211,Electronics,Smartphones,7,348.7,0.25,1830.68,eb4e8180-2405-419d-89c5-ea98b1cf0f9c,Cash,"West Rachelton, Finland",69,Male,VIP,No,1,E0349,Outlet
T0007352,2022-11-21,S042,P00301,Electronics,Smartphones,7,741.53,0.29,3685.4,be842f5b-7d5b-4b09-a889-35f045631d32,Online Payment,"Francisfort, South Georgia and the South Sandwich Islands",42,Male,Regular,No,5,E0146,Online
